branchCode,orderNumber,lineNo,modifierGroupName,modifierOptionName,priceDelta,labelSnapshot
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01107,4,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01109,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01111,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01112,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01117,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01119,2,Drink Temperature,Iced,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01121,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01122,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01122,2,Drink Temperature,Iced,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01123,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01123,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01125,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01127,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01129,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-01131,2,Drink Temperature,Iced,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01144,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01144,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01150,2,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01152,3,Drink Temperature,Iced,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-01153,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-01154,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-01155,1,Drink Temperature,Iced,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-01156,1,Drink Temperature,Iced,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-01156,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-01158,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01159,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01161,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01162,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01162,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01164,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01173,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01173,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01173,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01175,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01177,1,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01178,1,Drink Temperature,Iced,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-01179,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-01180,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01186,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01187,2,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01188,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01190,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01190,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01190,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
