branchCode,orderNumber,action,actorEmail,createdAt,metadata
GARDEN_CAFE,ORD-GARDEN_CAFE-00651,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-25T07:45:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00652,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-25T10:45:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00653,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-25T10:20:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00653,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-05-25T10:21:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00654,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-25T10:20:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00661,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-26T10:05:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00662,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-26T09:55:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00663,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-26T10:20:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00665,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-27T15:55:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00666,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-27T18:20:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00666,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-05-27T18:21:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00667,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-27T10:20:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00668,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-27T10:45:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00670,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-27T17:45:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00670,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-05-27T17:46:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00671,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-27T11:05:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00674,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-28T16:05:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00675,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-28T07:35:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00678,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-28T09:45:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00679,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-28T08:05:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00679,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-05-28T08:06:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00680,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-28T11:05:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00681,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-28T08:20:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00682,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-28T10:05:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00683,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-28T15:55:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00685,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-29T18:05:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00688,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-29T18:05:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00689,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-29T15:35:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00690,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-29T10:35:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00691,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-29T07:55:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00693,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-29T15:35:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00694,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-29T11:20:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00695,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-29T15:55:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00696,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-29T10:55:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00697,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-29T07:55:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00699,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-29T10:35:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00702,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-30T18:05:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00702,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-05-30T18:06:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00704,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-30T15:35:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00705,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-30T10:55:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00707,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-30T11:05:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00709,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-30T10:55:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00710,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-30T07:55:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00712,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-30T18:05:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00716,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-30T07:35:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00717,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-30T16:20:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00718,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-30T07:55:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00719,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-30T07:35:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00720,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-30T18:05:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00725,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-01T16:20:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00728,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-01T10:35:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00729,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-01T18:05:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00731,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-01T15:45:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00732,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-01T09:45:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00735,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-02T17:45:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00736,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-02T18:20:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00739,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-02T17:45:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00740,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-02T18:20:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00741,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-02T11:20:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00742,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-02T11:20:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00744,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-02T07:35:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00744,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-06-02T07:36:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00745,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-03T08:05:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00746,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-03T07:45:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00746,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-06-03T07:46:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00747,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-03T07:35:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00748,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-03T16:05:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00748,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-06-03T16:06:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00749,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-03T09:45:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00750,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-03T16:05:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00753,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-03T18:05:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00754,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-03T15:45:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00757,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-03T16:20:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00758,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-03T08:05:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00759,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-03T08:05:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00761,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-04T18:05:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00761,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-06-04T18:06:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00764,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-04T18:05:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00765,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-04T15:55:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00766,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-04T15:35:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00767,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-04T09:55:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00768,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-04T09:55:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00770,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-04T10:05:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00773,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-04T17:55:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00774,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-04T15:45:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00776,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-04T11:20:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00777,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-04T10:45:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00778,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-04T17:55:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00779,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-04T15:45:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00779,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-06-04T15:46:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00780,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-04T08:05:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00781,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-05T07:55:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00783,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-05T11:20:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00784,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-05T10:05:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00785,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-06T11:05:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00786,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-06T10:45:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00787,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-06T10:20:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00790,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-06T08:20:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00793,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-07T15:35:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00794,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-07T08:05:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00795,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-07T09:45:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00796,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-07T07:45:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00797,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-07T09:35:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00797,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-06-07T09:36:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00798,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-07T09:35:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00799,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-07T15:35:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00800,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-07T15:45:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00803,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-07T10:20:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00805,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-08T17:35:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00806,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-08T08:05:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00808,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-08T15:35:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00809,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-08T18:20:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00810,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-08T17:55:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00811,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-08T16:20:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00812,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-08T10:05:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00813,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-08T15:45:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00814,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-08T17:45:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00817,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-08T11:05:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00819,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-08T17:55:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00821,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-09T15:35:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00823,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-09T17:55:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00831,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-09T10:45:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00832,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-09T15:35:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00834,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-09T10:45:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00835,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-09T17:35:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00836,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-09T10:55:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00837,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-09T18:20:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00838,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-09T10:55:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00840,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-09T15:35:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00843,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-10T09:35:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00846,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-11T08:05:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00848,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-11T10:55:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00851,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-11T09:35:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00852,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-11T11:05:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00853,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-12T09:45:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00854,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-12T15:55:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00855,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-12T07:55:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00856,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-12T09:55:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00859,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-12T17:45:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00860,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-12T16:05:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00861,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-12T11:05:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00863,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-12T16:20:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00864,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-12T09:35:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00865,RECEIPT_CREATED,cashier@nimbus.demo,2026-06-13T09:35:00Z,"{""receiptIdEqualsOrderId"": true}"
